y, y_hat, random
1, 0.88788, 0.32747
1, 0.98956, 0.35186
0, 0.00000, 0.39784
0, 0.00006, 0.31124
0, 0.00010, 0.28620
1, 0.99941, 0.29699
0, 0.00004, 0.50594
0, 0.00000, 0.04826
0, 0.00001, 0.46642
0, 0.00003, 0.75082
0, 0.00115, 0.71782
1, 0.98555, 0.63396
0, 0.00000, 0.68837
0, 0.00055, 0.69553
0, 0.00592, 0.86308
0, 0.00750, 0.77715
1, 0.98198, 0.07540
0, 0.00060, 0.25478
0, 0.00012, 0.47245
0, 0.00002, 0.86182
0, 0.00001, 0.84711
0, 0.00111, 0.32365
0, 0.00004, 0.15655
1, 0.46616, 0.57542
0, 0.00000, 0.24006
1, 0.96497, 0.72486
0, 0.00032, 0.20809
0, 0.00110, 0.68343
0, 0.00160, 0.61973
0, 0.00020, 0.52939
0, 0.00014, 0.84780
0, 0.00150, 0.68877
0, 0.00332, 0.10770
0, 0.00013, 0.03983
0, 0.00003, 0.49947
0, 0.00009, 0.72497
0, 0.00041, 0.73888
0, 0.00021, 0.67256
0, 0.00000, 0.59662
0, 0.29247, 0.31448
0, 0.00012, 0.29514
0, 0.00062, 0.56174
0, 0.00000, 0.33908
0, 0.00000, 0.85219
0, 0.00030, 0.09423
0, 0.00045, 0.67421
0, 0.00013, 0.03897
0, 0.00010, 0.12731
0, 0.00017, 0.08845
0, 0.00002, 0.88211
0, 0.00028, 0.46846
0, 0.00022, 0.94036
0, 0.00006, 0.48609
0, 0.00008, 0.82702
0, 0.00369, 0.81005
0, 0.00019, 0.17603
0, 0.00047, 0.27959
0, 0.00135, 0.90231
0, 0.00012, 0.74535
0, 0.00035, 0.67175
0, 0.00005, 0.90974
0, 0.00027, 0.49297
0, 0.00003, 0.78748
0, 0.00005, 0.03041
0, 0.00044, 0.87260
0, 0.00117, 0.10757
0, 0.00045, 0.08979
0, 0.00022, 0.04343
0, 0.00004, 0.85717
0, 0.00001, 0.16794
0, 0.00000, 0.82346
1, 0.87842, 0.24196
1, 0.89553, 0.24855
0, 0.77042, 0.80569
0, 0.00296, 0.53224
0, 0.00000, 0.08883
1, 1.00000, 0.13628
0, 0.00004, 0.74675
0, 0.00725, 0.41434
0, 0.00075, 0.24516
0, 0.00016, 0.70163
0, 0.00608, 0.58771
0, 0.55798, 0.66799
1, 0.88953, 0.68272
0, 0.02153, 0.54312
0, 0.00038, 0.73100
0, 0.00000, 0.91594
0, 0.00008, 0.22131
1, 0.97575, 0.45426
0, 0.00106, 0.80209
0, 0.00003, 0.96709
0, 0.00112, 0.77711
1, 0.77927, 0.38988
0, 0.00029, 0.99949
0, 0.00126, 0.29461
0, 0.00071, 0.55230
0, 0.00140, 0.60657
0, 0.00069, 0.16027
0, 0.00050, 0.93286
0, 0.00030, 0.32757
0, 0.00030, 0.20616
0, 0.00182, 0.07770
0, 0.00040, 0.44672
0, 0.00029, 0.73874
0, 0.00031, 0.21571
0, 0.00023, 0.74049
0, 0.00000, 0.98641
0, 0.00010, 0.82472
0, 0.00042, 0.03764
1, 0.99993, 0.62952
1, 0.98498, 0.08192
0, 0.00076, 0.62896
0, 0.00056, 0.09105
0, 0.00001, 0.58938
0, 0.00001, 0.82459
0, 0.00005, 0.27676
0, 0.00000, 0.84049
0, 0.00001, 0.62629
0, 0.00000, 0.88270
1, 0.69266, 0.15746
0, 0.00000, 0.35378
0, 0.00011, 0.52458
0, 0.01899, 0.53627
0, 0.00008, 0.59130
0, 0.00049, 0.75696
0, 0.00099, 0.92350
0, 0.00016, 0.20293
0, 0.00214, 0.27160
1, 0.91389, 0.68848
1, 0.99344, 0.56781
0, 0.00009, 0.78390
0, 0.00022, 0.88967
0, 0.00000, 0.83078
0, 0.02599, 0.35838
0, 0.00134, 0.38867
0, 0.00211, 0.87878
0, 0.00002, 0.84003
1, 0.99910, 0.09707
0, 0.00022, 0.74224
0, 0.00007, 0.39831
0, 0.00007, 0.03204
0, 0.00048, 0.68227
0, 0.00000, 0.72692
0, 0.00006, 0.37734
0, 0.00007, 0.68545
0, 0.00045, 0.19740
1, 0.59324, 0.50594
1, 0.99965, 0.04477
0, 0.00008, 0.61209
0, 0.00023, 0.87763
1, 0.99994, 0.90523
0, 0.00027, 0.29702
0, 0.00002, 0.19678
1, 0.99931, 0.32510
1, 0.89246, 0.91430
0, 0.00009, 0.71873
0, 0.00003, 0.33319
0, 0.00113, 0.99364
0, 0.00004, 0.11877
0, 0.00037, 0.08222
0, 0.00118, 0.62590
0, 0.03376, 0.27751
0, 0.00012, 0.40484
0, 0.00345, 0.81427
0, 0.00113, 0.55876
0, 0.00022, 0.83611
0, 0.00065, 0.98539
0, 0.00024, 0.33594
0, 0.00000, 0.68128
0, 0.00025, 0.26171
0, 0.00032, 0.72093
0, 0.00040, 0.29566
0, 0.00019, 0.46378
0, 0.00024, 0.51582
0, 0.00005, 0.84303
1, 0.95004, 0.01623
0, 0.00024, 0.67244
1, 0.68784, 0.71658
0, 0.00000, 0.13332
1, 0.55257, 0.42470
1, 0.98864, 0.43842
0, 0.00087, 0.86728
0, 0.00104, 0.70326
0, 0.00000, 0.39326
0, 0.07974, 0.95322
0, 0.00000, 0.04839
0, 0.00048, 0.32834
1, 0.99998, 0.25189
0, 0.00002, 0.61014
0, 0.00114, 0.23801
0, 0.00335, 0.79816
0, 0.00006, 0.53336
0, 0.00006, 0.79075
0, 0.00015, 0.82588
0, 0.00033, 0.38383
0, 0.00112, 0.32424
1, 0.96617, 0.62910
1, 0.97860, 0.66820
0, 0.00016, 0.11560
0, 0.00004, 0.98937
1, 0.99434, 0.90974
0, 0.00725, 0.98498
0, 0.00585, 0.79179
1, 0.96739, 0.98570
0, 0.00016, 0.76529
0, 0.00037, 0.32371
0, 0.00001, 0.25093
0, 0.00165, 0.03509
0, 0.00004, 0.90164
0, 0.94900, 0.67684
0, 0.00001, 0.73981
1, 0.99819, 0.75485
0, 0.00018, 0.42768
0, 0.00000, 0.44205
0, 0.00117, 0.10661
0, 0.00012, 0.52536
0, 0.00022, 0.17186
0, 0.00006, 0.12116
1, 0.88480, 0.12726
0, 0.00005, 0.14833
0, 0.00004, 0.32992
1, 0.97220, 0.92493
0, 0.00026, 0.79834
0, 0.00017, 0.86386
1, 0.96624, 0.74080
0, 0.00017, 0.58474
0, 0.00001, 0.60565
0, 0.00002, 0.20649
0, 0.00115, 0.65479
0, 0.00002, 0.56503
1, 0.98757, 0.48671
0, 0.00154, 0.37935
0, 0.00009, 0.07502
0, 0.08186, 0.31312
0, 0.00033, 0.63402
1, 0.91884, 0.57688
0, 0.00016, 0.40034
0, 0.00554, 0.61909
0, 0.00017, 0.40639
0, 0.00002, 0.74308
0, 0.00049, 0.03969
0, 0.00042, 0.57649
0, 0.00299, 0.13788
0, 0.00093, 0.50231
0, 0.00023, 0.47276
0, 0.00007, 0.98551
0, 0.00004, 0.26439
0, 0.00011, 0.80313
0, 0.00015, 0.12292
0, 0.00011, 0.42574
0, 0.00172, 0.68527
0, 0.36803, 0.80714
0, 0.00001, 0.93247
0, 0.00019, 0.17896
0, 0.00084, 0.71668
0, 0.11742, 0.36331
0, 0.00000, 0.18380
0, 0.00094, 0.27799
0, 0.00000, 0.60103
1, 0.99981, 0.12206
0, 0.00002, 0.71239
0, 0.00460, 0.99529
0, 0.00001, 0.64002
1, 0.99707, 0.58894
0, 0.00020, 0.93093
0, 0.00211, 0.22078
0, 0.12266, 0.14432
0, 0.00000, 0.61675
0, 0.00000, 0.31000
0, 0.00668, 0.36669
0, 0.00023, 0.81088
0, 0.00039, 0.02663
0, 0.00017, 0.29289
0, 0.00002, 0.64602
0, 0.00656, 0.53655
0, 0.00051, 0.07062
0, 0.00137, 0.54301
0, 0.00004, 0.41834
0, 0.00000, 0.30257
0, 0.00013, 0.06181
0, 0.00012, 0.31632
0, 0.00035, 0.04864
0, 0.00013, 0.25119
0, 0.00018, 0.61654
0, 0.00171, 0.83638
0, 0.45489, 0.10373
0, 0.00234, 0.55706
0, 0.00045, 0.99419
0, 0.00000, 0.43115
0, 0.00113, 0.59353
0, 0.00027, 0.27382
0, 0.00104, 0.35746
0, 0.00006, 0.01611
0, 0.00009, 0.28807
1, 0.99502, 0.16267
0, 0.00013, 0.84624
0, 0.00000, 0.95925
1, 0.95459, 0.79840
0, 0.00002, 0.27213
0, 0.00036, 0.01105
0, 0.00025, 0.67990
0, 0.00006, 0.47985
0, 0.00003, 0.42221
0, 0.00036, 0.82176
1, 0.98263, 0.61035
0, 0.00023, 0.08436
0, 0.00012, 0.89702
0, 0.00007, 0.60740
0, 0.00002, 0.58508
0, 0.00010, 0.26409
0, 0.00002, 0.68860
0, 0.00039, 0.89964
0, 0.00000, 0.18608
0, 0.00005, 0.23705
0, 0.00010, 0.37574
0, 0.00128, 0.40440
0, 0.00024, 0.01665
1, 0.89587, 0.22632
0, 0.00016, 0.02123
0, 0.00015, 0.85533
0, 0.00093, 0.38273
0, 0.00217, 0.32890
0, 0.00401, 0.26671
1, 0.99993, 0.71406
0, 0.03207, 0.05210
0, 0.00035, 0.64347
0, 0.00010, 0.81720
1, 0.78553, 0.00128
0, 0.00001, 0.91358
0, 0.00007, 0.43081
0, 0.00000, 0.15489
0, 0.00000, 0.17767
0, 0.00091, 0.06626
0, 0.00007, 0.98086
1, 0.99734, 0.52050
0, 0.00014, 0.19883
0, 0.00010, 0.97040
1, 0.73824, 0.39618
0, 0.00022, 0.04183
0, 0.00101, 0.50266
1, 0.96775, 0.88325
0, 0.00035, 0.68816
0, 0.00039, 0.47820
0, 0.00037, 0.87237
0, 0.91862, 0.68334
0, 0.00034, 0.92301
0, 0.00021, 0.12969
0, 0.00009, 0.15851
1, 1.00000, 0.63500
0, 0.00347, 0.39568
1, 0.99899, 0.24154
0, 0.00001, 0.00757
0, 0.00003, 0.17914
0, 0.00036, 0.13521
0, 0.00005, 0.78238
1, 0.97264, 0.80046
0, 0.00112, 0.65000
0, 0.00088, 0.30266
0, 0.00336, 0.60106
0, 0.00389, 0.69346
0, 0.00000, 0.56041
0, 0.00030, 0.85148
0, 0.00001, 0.21703
0, 0.00023, 0.20798
0, 0.00038, 0.79609
0, 0.00003, 0.65071
0, 0.00012, 0.14362
0, 0.00017, 0.60520
0, 0.00026, 0.44818
0, 0.00034, 0.47064
0, 0.00002, 0.72441
0, 0.00002, 0.21259
0, 0.00011, 0.27475
0, 0.00145, 0.28345
0, 0.00000, 0.46761
0, 0.00543, 0.88884
0, 0.00725, 0.95000
0, 0.00001, 0.47362
0, 0.00138, 0.99108
0, 0.00013, 0.84091
0, 0.00001, 0.72955
0, 0.00000, 0.64686
0, 0.00048, 0.27962
0, 0.00004, 0.60975
0, 0.00091, 0.79864
0, 0.00486, 0.84935
1, 0.89922, 0.17102
0, 0.00203, 0.44295
0, 0.00022, 0.99906
0, 0.00014, 0.09358
0, 0.00000, 0.39504
0, 0.27510, 0.29856
0, 0.00273, 0.29006
0, 0.00146, 0.17946
0, 0.00084, 0.01067
0, 0.00113, 0.60725
0, 0.11927, 0.98568
0, 0.00002, 0.67924
0, 0.00003, 0.08350
0, 0.00159, 0.47763
0, 0.00011, 0.97372
0, 0.00016, 0.07080
0, 0.00725, 0.06669
0, 0.00075, 0.40247
0, 0.06803, 0.78138
0, 0.00021, 0.38361
0, 0.13366, 0.88201
0, 0.56928, 0.20468
0, 0.00205, 0.37901
0, 0.00010, 0.63308
0, 0.00004, 0.39944
0, 0.00003, 0.44993
0, 0.00035, 0.69451
0, 0.00222, 0.26940
0, 0.00050, 0.30260
0, 0.00032, 0.91250
1, 0.99910, 0.61182
0, 0.00057, 0.16079
0, 0.18256, 0.74681
0, 0.00282, 0.99100
1, 0.95796, 0.60832
0, 0.00030, 0.54355
0, 0.00033, 0.45182
0, 0.00025, 0.33266
0, 0.00374, 0.86113
0, 0.00011, 0.55718
0, 0.00004, 0.55796
0, 0.00001, 0.00219
0, 0.00299, 0.43435
0, 0.00009, 0.61471
0, 0.00006, 0.68681
0, 0.00000, 0.78651
0, 0.00044, 0.66059
0, 0.00054, 0.20287
0, 0.00012, 0.37880
0, 0.00054, 0.10741
0, 0.00046, 0.80820
0, 0.00003, 0.51576
0, 0.00006, 0.18051
1, 0.50656, 0.89702
0, 0.00006, 0.12272
0, 0.00005, 0.01338
1, 0.96052, 0.22062
1, 0.56172, 0.56925
0, 0.00725, 0.69953
0, 0.00013, 0.70110
0, 0.00819, 0.42619
0, 0.00100, 0.23497
0, 0.13896, 0.56420
1, 0.96509, 0.81514
0, 0.00078, 0.43033
0, 0.00722, 0.77700
0, 0.00000, 0.23464
0, 0.00000, 0.31088
1, 0.80487, 0.69082
1, 0.95544, 0.09065
0, 0.00022, 0.38468
0, 0.00140, 0.50076
0, 0.00011, 0.83322
0, 0.00000, 0.27364
0, 0.00108, 0.42725
0, 0.00016, 0.92279
0, 0.00034, 0.47901
0, 0.00000, 0.97148
0, 0.00001, 0.82838
0, 0.00077, 0.17724
0, 0.00034, 0.26772
0, 0.00013, 0.92285
0, 0.00008, 0.76798
0, 0.00004, 0.62686
0, 0.00274, 0.16421
0, 0.00069, 0.50273
1, 0.84547, 0.97653
0, 0.00016, 0.48218
0, 0.00023, 0.64435
0, 0.00020, 0.41112
0, 0.00000, 0.16841
0, 0.00029, 0.29411
0, 0.00001, 0.21435
1, 0.94650, 0.00064
0, 0.06888, 0.00236
0, 0.00137, 0.05851
0, 0.00012, 0.28737
0, 0.00515, 0.79198
0, 0.01845, 0.65242
1, 0.99993, 0.01286
0, 0.00046, 0.00870
1, 0.00796, 0.45290
0, 0.00101, 0.97193
0, 0.00000, 0.46646
0, 0.00005, 0.96036
1, 0.99677, 0.35796
0, 0.00366, 0.09212
0, 0.00071, 0.40053
0, 0.00002, 0.23706
0, 0.00029, 0.54738
0, 0.00007, 0.71190
0, 0.00004, 0.09402
0, 0.00087, 0.74427
0, 0.00038, 0.06650
0, 0.00014, 0.78423
0, 0.04436, 0.84471
0, 0.00025, 0.04658
0, 0.00004, 0.69633
0, 0.00116, 0.90343
0, 0.00003, 0.07710
0, 0.00054, 0.98328
0, 0.00436, 0.07818
0, 0.00015, 0.74316
0, 0.00010, 0.57186
0, 0.00017, 0.34389
0, 0.00017, 0.46810
0, 0.00045, 0.93155
0, 0.00000, 0.45262
0, 0.57974, 0.61325
0, 0.00002, 0.98600
0, 0.00410, 0.28993
0, 0.07990, 0.08148
0, 0.00000, 0.13497
0, 0.00036, 0.49883
0, 0.00033, 0.25065
0, 0.00204, 0.00648
0, 0.00011, 0.84528
0, 0.00031, 0.47371
0, 0.00000, 0.63966
0, 0.00053, 0.24568
1, 0.79497, 0.70491
0, 0.00081, 0.35955
0, 0.00001, 0.77460
0, 0.00001, 0.68304
0, 0.00005, 0.39641
0, 0.00031, 0.48892
0, 0.00023, 0.03306
0, 0.00002, 0.11379
0, 0.00019, 0.20118
1, 0.99993, 0.86106
0, 0.00078, 0.95849
0, 0.00001, 0.18451
0, 0.00030, 0.29847
0, 0.00243, 0.40385
0, 0.00000, 0.49871
0, 0.00016, 0.24018
0, 0.00000, 0.63042
0, 0.00385, 0.12654
0, 0.00033, 0.42561
0, 0.98976, 0.61466
0, 0.00077, 0.53451
0, 0.00085, 0.41723
0, 0.00028, 0.50641
0, 0.00000, 0.89013
1, 0.94517, 0.24213
0, 0.00012, 0.28397
0, 0.00014, 0.69314
0, 0.00009, 0.99234
0, 0.00007, 0.52754
0, 0.00004, 0.14630
0, 0.00044, 0.15006
0, 0.00027, 0.89318
0, 0.00014, 0.85825
0, 0.00009, 0.02787
0, 0.11747, 0.47532
0, 0.00129, 0.92527
1, 0.87508, 0.02052
0, 0.00003, 0.44170
0, 0.00001, 0.20117
0, 0.00005, 0.36745
0, 0.00025, 0.52084
0, 0.00001, 0.19737
0, 0.02408, 0.39560
0, 0.00067, 0.41882
1, 0.98996, 0.87251
1, 0.81097, 0.24948
0, 0.00801, 0.56454
0, 0.00030, 0.76335
0, 0.00016, 0.24338
0, 0.00027, 0.91890
0, 0.00024, 0.53050
0, 0.00010, 0.04204
0, 0.00082, 0.74201
0, 0.00016, 0.12232
0, 0.00077, 0.08695
0, 0.00033, 0.20789
0, 0.00088, 0.34190
0, 0.00000, 0.11393
0, 0.00116, 0.59286
0, 0.00443, 0.24319
0, 0.00587, 0.87828
0, 0.00006, 0.58858
0, 0.00004, 0.17036
1, 1.00000, 0.33160
0, 0.00360, 0.38066
0, 0.00007, 0.55174
0, 0.00023, 0.86631
0, 0.00022, 0.56221
0, 0.00002, 0.23956
0, 0.00123, 0.85060
1, 0.80636, 0.28942
0, 0.00017, 0.36195
0, 0.00022, 0.57382
0, 0.00000, 0.20845
0, 0.00001, 0.86611
0, 0.10225, 0.73036
0, 0.00481, 0.00991
0, 0.00000, 0.76729
0, 0.00052, 0.73524
1, 0.99230, 0.08088
0, 0.00000, 0.50031
1, 1.00000, 0.10325
0, 0.00006, 0.29507
0, 0.00004, 0.40239
0, 0.00017, 0.90964
0, 0.00017, 0.44298
0, 0.00003, 0.95401
0, 0.00038, 0.90209
0, 0.00033, 0.28414
0, 0.00016, 0.30607
0, 0.00001, 0.68405
0, 0.05061, 0.64515
0, 0.00108, 0.16200
0, 0.00122, 0.46494
0, 0.00188, 0.91771
0, 0.02390, 0.16773
1, 0.98967, 0.57099
0, 0.18876, 0.15060
0, 0.00228, 0.28052
0, 0.00071, 0.78295
0, 0.00113, 0.32224
0, 0.00148, 0.34981
0, 0.00008, 0.89897
0, 0.00000, 0.16035
0, 0.00113, 0.31097
0, 0.00084, 0.06501
0, 0.00008, 0.00869
0, 0.04847, 0.59690
0, 0.00009, 0.43833
0, 0.00001, 0.76099
0, 0.00001, 0.44875
0, 0.00000, 0.66009
0, 0.00001, 0.75512
0, 0.00003, 0.52170
0, 0.00002, 0.74339
0, 0.00050, 0.48832
0, 0.00051, 0.26482
0, 0.00051, 0.96823
0, 0.00015, 0.47286
0, 0.00013, 0.15959
0, 0.00008, 0.40090
0, 0.00001, 0.00074
0, 0.00008, 0.57975
0, 0.00002, 0.87467
0, 0.00361, 0.86491
0, 0.00104, 0.54762
0, 0.00066, 0.51025
0, 0.00015, 0.06178
0, 0.00001, 0.21414
0, 0.00001, 0.63879
0, 0.00725, 0.95226
1, 0.12234, 0.28371
0, 0.00051, 0.22121
0, 0.00017, 0.10452
0, 0.00000, 0.55865
0, 0.00000, 0.29413
1, 0.97262, 0.43759
0, 0.00613, 0.52130
0, 0.00008, 0.89067
0, 0.00016, 0.41099
0, 0.00000, 0.13678
0, 0.00000, 0.67489
0, 0.00003, 0.15972
1, 0.99922, 0.92704
0, 0.00011, 0.96539
0, 0.00112, 0.09165
0, 0.00037, 0.79391
0, 0.00014, 0.05138
0, 0.00000, 0.27347
0, 0.00053, 0.17871
1, 0.00788, 0.25503
1, 0.99975, 0.43137
0, 0.00002, 0.43835
0, 0.00003, 0.45665
0, 0.00095, 0.60500
1, 0.78100, 0.58417
0, 0.00011, 0.39613
0, 0.00014, 0.05602
0, 0.00004, 0.13590
1, 0.44353, 0.43114
0, 0.00087, 0.39710
0, 0.00655, 0.94329
0, 0.00321, 0.70222
0, 0.00038, 0.90688
0, 0.00614, 0.36500
0, 0.00007, 0.34169
0, 0.00002, 0.27139
0, 0.00034, 0.09991
1, 0.60344, 0.31823
0, 0.00046, 0.59548
0, 0.00100, 0.69515
1, 0.92141, 0.50047
0, 0.00015, 0.34836
0, 0.00008, 0.37359
0, 0.00004, 0.54940
0, 0.00003, 0.43208
0, 0.00149, 0.97045
0, 0.00014, 0.69286
1, 0.96763, 0.76448
0, 0.00005, 0.81804
0, 0.00725, 0.72428
0, 0.00000, 0.54271
0, 0.00499, 0.09167
0, 0.00115, 0.91278
0, 0.00004, 0.40026
1, 0.84620, 0.64385
0, 0.00017, 0.32092
0, 0.00142, 0.45574
0, 0.00174, 0.03010
0, 0.00015, 0.24617
0, 0.00002, 0.40473
0, 0.11749, 0.69772
0, 0.00062, 0.06619
0, 0.00012, 0.40222
0, 0.00227, 0.75083
0, 0.00056, 0.55148
0, 0.00257, 0.28141
0, 0.00016, 0.34233
0, 0.00035, 0.95613
0, 0.00116, 0.59558
0, 0.00246, 0.96035
0, 0.00027, 0.89623
0, 0.00273, 0.70068
0, 0.00005, 0.26139
0, 0.00003, 0.95379
1, 0.00592, 0.29784
0, 0.00120, 0.54763
0, 0.00028, 0.59747
0, 0.00003, 0.13708
0, 0.00000, 0.23082
0, 0.00013, 0.73761
1, 0.10806, 0.77239
0, 0.00002, 0.90419
0, 0.00016, 0.91552
0, 0.00034, 0.18393
0, 0.00067, 0.30533
0, 0.04441, 0.24501
0, 0.00001, 0.29230
0, 0.00000, 0.27237
0, 0.00033, 0.21549
0, 0.00293, 0.37842
1, 0.99932, 0.13985
0, 0.00035, 0.62786
0, 0.00101, 0.77645
0, 0.00000, 0.24612
0, 0.00159, 0.03435
0, 0.00013, 0.41524
0, 0.00116, 0.78872
0, 0.00005, 0.63876
0, 0.00010, 0.42858
1, 0.92963, 0.13478
0, 0.00116, 0.34808
0, 0.00006, 0.68954
0, 0.00035, 0.31712
0, 0.00017, 0.50667
0, 0.00052, 0.43984
0, 0.00002, 0.75892
0, 0.00022, 0.57515
0, 0.00019, 0.56721
1, 0.97781, 0.62447
1, 0.37028, 0.06163
0, 0.00234, 0.96160
0, 0.00000, 0.38266
0, 0.00120, 0.82543
0, 0.00132, 0.13986
1, 0.67556, 0.57628
0, 0.00006, 0.27582
1, 0.44093, 0.15329
0, 0.00029, 0.82512
0, 0.00005, 0.47920
0, 0.00046, 0.62537
1, 0.98883, 0.96663
0, 0.00008, 0.76357
1, 0.00031, 0.96240
0, 0.00433, 0.46310
0, 0.00050, 0.45970
0, 0.00176, 0.45307
0, 0.00396, 0.57363
0, 0.00316, 0.36455
0, 0.00021, 0.78071
0, 0.00001, 0.23278
0, 0.00005, 0.70702
0, 0.00005, 0.84651
1, 1.00000, 0.36289
0, 0.00007, 0.22027
0, 0.00189, 0.57092
0, 0.00000, 0.27405
0, 0.00001, 0.31983
0, 0.00053, 0.85100
0, 0.00001, 0.96325
0, 0.00029, 0.15596
1, 0.82238, 0.40204
0, 0.00163, 0.46843
0, 0.00106, 0.32991
0, 0.00059, 0.27976
0, 0.00167, 0.23286
0, 0.00003, 0.77566
0, 0.00406, 0.30533
0, 0.00115, 0.98639
0, 0.00011, 0.67201
0, 0.00053, 0.88654
1, 0.99961, 0.92200
0, 0.00021, 0.52277
0, 0.00042, 0.14370
0, 0.00008, 0.32655
0, 0.00014, 0.59106
1, 0.91912, 0.83503
0, 0.00004, 0.78116
1, 0.40108, 0.71605
0, 0.00117, 0.05557
0, 0.00001, 0.40593
0, 0.00000, 0.18290
0, 0.00008, 0.79245
0, 0.00006, 0.94393
0, 0.00603, 0.24204
1, 0.97935, 0.23424
0, 0.00707, 0.56997
0, 0.00004, 0.78474
1, 0.99965, 0.92675
0, 0.00014, 0.75707
0, 0.00002, 0.03786
0, 0.00023, 0.01433
0, 0.00001, 0.69798
0, 0.00115, 0.76913
1, 0.64793, 0.67173
0, 0.00038, 0.75811
0, 0.00045, 0.10399
0, 0.00025, 0.17311
0, 0.04305, 0.19286
0, 0.00035, 0.21654
0, 0.00006, 0.71220
1, 0.97023, 0.86758
0, 0.00003, 0.05993
0, 0.00000, 0.67653
0, 0.00002, 0.16782
0, 0.00211, 0.53472
0, 0.00006, 0.13063
0, 0.00064, 0.68485
0, 0.00004, 0.99085
0, 0.00011, 0.54480
0, 0.00019, 0.13338
0, 0.00012, 0.68696
1, 0.99259, 0.13731
0, 0.00044, 0.71202
1, 0.95219, 0.88855
0, 0.00005, 0.79142
0, 0.00373, 0.03926
0, 0.00039, 0.84860
0, 0.00029, 0.66443
0, 0.00000, 0.00945
0, 0.00001, 0.43529
0, 0.00001, 0.90524
0, 0.00003, 0.55984
0, 0.00001, 0.32145
0, 0.00061, 0.97951
0, 0.00015, 0.91144
0, 0.00091, 0.63139
0, 0.00000, 0.58643
0, 0.00012, 0.69743
0, 0.00023, 0.10022
0, 0.00130, 0.69797
0, 0.00084, 0.37342
0, 0.00052, 0.43858
1, 0.98729, 0.89673
1, 0.77283, 0.13750
0, 0.00000, 0.41661
0, 0.00003, 0.38610
0, 0.07221, 0.69953
0, 0.00007, 0.37544
0, 0.00006, 0.32658
0, 0.00000, 0.28512
1, 0.91902, 0.91383
0, 0.00019, 0.20021
0, 0.00055, 0.96264
0, 0.00019, 0.44701
1, 0.46396, 0.70553
0, 0.53783, 0.09230
1, 0.01609, 0.79659
0, 0.00063, 0.05798
0, 0.00173, 0.42025
0, 0.00059, 0.11139
0, 0.00003, 0.93335
0, 0.01112, 0.11426
1, 0.98403, 0.20305
0, 0.00018, 0.88552
0, 0.00049, 0.46148
0, 0.00009, 0.28938
0, 0.00012, 0.79136
0, 0.00001, 0.36198
0, 0.00046, 0.80672
0, 0.00062, 0.48896
0, 0.00227, 0.57879
0, 0.00000, 0.84729
0, 0.00000, 0.02352
0, 0.00116, 0.16992
1, 0.99972, 0.93434
0, 0.00025, 0.35026
0, 0.00007, 0.05609
0, 0.00008, 0.90607
1, 0.99692, 0.72033
0, 0.00030, 0.95227
0, 0.00046, 0.45455
0, 0.00000, 0.65300
0, 0.00181, 0.87205
0, 0.00000, 0.65262
0, 0.00002, 0.32663
0, 0.00015, 0.48375
0, 0.00000, 0.29280
0, 0.00001, 0.37460
0, 0.00072, 0.05891
0, 0.00031, 0.38180
0, 0.00011, 0.27915
0, 0.00001, 0.26557
0, 0.00026, 0.52540
0, 0.00070, 0.56689
0, 0.00017, 0.16860
0, 0.00010, 0.64182
0, 0.00016, 0.45572
0, 0.01534, 0.40699
0, 0.00084, 0.73668
0, 0.00000, 0.10473
0, 0.00031, 0.23976
0, 0.00052, 0.85718
0, 0.00925, 0.67561
0, 0.00000, 0.81875
0, 0.00001, 0.31124
0, 0.00007, 0.42084
0, 0.01619, 0.33990
0, 0.00013, 0.37902
0, 0.00002, 0.73042
0, 0.00107, 0.14504
0, 0.00112, 0.77074
0, 0.00037, 0.98127
1, 0.98186, 0.42898
0, 0.00019, 0.20262
0, 0.00014, 0.16167
0, 0.00000, 0.25811
0, 0.00000, 0.56561
0, 0.00001, 0.79021
0, 0.00180, 0.93576
0, 0.00001, 0.64127
0, 0.00008, 0.40690
0, 0.00007, 0.06131
0, 0.00000, 0.55032
0, 0.00002, 0.29618
0, 0.00042, 0.57369
0, 0.00003, 0.86725
0, 0.00010, 0.48371
1, 0.82208, 0.09527
0, 0.00099, 0.33720
0, 0.00066, 0.82153
0, 0.00033, 0.47264
0, 0.00146, 0.69120
0, 0.00192, 0.81021
1, 0.98325, 0.16366
0, 0.00000, 0.59362
0, 0.00640, 0.13198
0, 0.00081, 0.77191
1, 0.38213, 0.44262
0, 0.00010, 0.36570
1, 0.84367, 0.86712
1, 0.93765, 0.26353
0, 0.00008, 0.53461
0, 0.00024, 0.94577
0, 0.00036, 0.33476
1, 0.99993, 0.44013
0, 0.00057, 0.94766
0, 0.00001, 0.58326
0, 0.00009, 0.81402
0, 0.00018, 0.54423
1, 0.89026, 0.18040
0, 0.00000, 0.80287
0, 0.00132, 0.34979
0, 0.00002, 0.91689
0, 0.00357, 0.00634
0, 0.00220, 0.59053
0, 0.00019, 0.95832
1, 0.88461, 0.33889
0, 0.00000, 0.50449
0, 0.00093, 0.57907
0, 0.00115, 0.93031
0, 0.00043, 0.08153
0, 0.00002, 0.64557
0, 0.00000, 0.07797
1, 0.99667, 0.74234
0, 0.00357, 0.99751
0, 0.00009, 0.06670
1, 0.97204, 0.90244
1, 0.85552, 0.17248
1, 0.99950, 0.87128
0, 0.00103, 0.13740
1, 0.94293, 0.23751
0, 0.00372, 0.02711
